label	text
hatespeech	imagine unironically believing the high iq kike meme
hatespeech	she is referring to the de niro projects financed for or by kike rapist harvey weinstein it helps if you took english reading classes dummy
hatespeech	and the kike reveals himself lol
hatespeech	how the fakenews would report on jesus driving the money changers from the temples in a contemporary fashion with jews you lose
hatespeech	eat shit you spamming kike
hatespeech	the only way for world peace is to get rid of all jews if you have not learned this yet just look around and see who is behind every nasty event ever after ww2 its the jews
hatespeech	the anti white anti american kike who tossed pledge of allegiance out of schools because it says one nation under god what will become of us without such talmudic wisdom
hatespeech	yeah cos churchill was a proper hero ammrite churchill was a kike loving whore who sold his country down the river to his creditors
hatespeech	i here what your saying it just so annoying being at the end of this kike rabbit hole and not being able to do anything about it
offensive	<user> the holocaust happened alright it was during the holocaust when ole george soros sold his soul to lucifer
hatespeech	with a high purchasing currency youth could buy more stuff find a girlfriend buy a house and keep the economy going jews will put all humanity in deathcamps and slave factories if humnaity doesnt unite agains the jews and their racism against all mankind
hatespeech	how can the kike apologist negate this one you can not admit it they are scum everything you learned in school except math and grammar was a lie
offensive	they have thousands of years of practice but the fuckers keep re branding themselves in history books so nobody realizes it the same jews using the same rabid arabs century after century
hatespeech	smoke signals ala kike style 🔥 💨
hatespeech	post that kike star again and you can wear them in the oven
hatespeech	muh kike on a stick so edgy
hatespeech	he a kike pretending to be a christian
offensive	<user> no it is impossible for a jew to be a nazi its like calling a black person a white supremacist
hatespeech	how many people would defend the jews if everyone knew there is a plan to bring chinese troops to bomb the usa
hatespeech	whatever crypto infiltrator u are yeah but ur pro zionist are not u definition of jew believes in and pushes holocaust hoax as well as pushes <number> <number> was done by arabs story
hatespeech	merry christmas is like whitesupremacy and ready to gas <number> <number> jews jews shit on our traditions diamonds
offensive	this idea that jews join the armed services is absurd it a hollywood meme they were not even allowed out of their ghetto pick one
hatespeech	jew are in a hurry to kill all whites because the lord of the bible has promised them that once all whites are gone black people will work as slaves in their factories see what they convince blacks to do to white peoplein south africa
hatespeech	yea stunned the fbi are a bunch of ratfaced jews
hatespeech	that fine i called him a kike on the radical agenda
hatespeech	it not a psyop if it the truth tommy robinson is a kike shill let him rot <user> ‍
hatespeech	it possible of course that blacks have souls just as it is possible that jews have souls possible but not likely
offensive	<user> wishing jews a happy new year is antisemitic because it identifies them as jews
hatespeech	fuck no jews never work for anybody they consider blacks to be the lowest form of human but you are and have always been the perfect ignorant pawn in their game blacks already hit their ath of qol only down hill from here good luck
offensive	<user> <user> i ’ m blocked by ian he doesn ’ t like jews who don ’ t do as they are told
offensive	does it refer to the real jews comparing them to those who call themselves jews today is comparing apples to oranges
hatespeech	i want a huge trump nigger scandal and the jews i want people saying yeah you know trump is right – i am sick of these niggers and kikes also
hatespeech	the term you are looking for is jew libtard neocohen or any other faction of kike it all comes to the same thing
offensive	<user> one of who the diaper wearing idf they are pussies that why they never help in the wars jews goad us into
hatespeech	lmfao i have trs guys emailing me threats and shit had anglin in a chat stream once and i roasted him why are the kike kissers so worried about little ol me dude enoch is a kike get over it i am shaking in my boots over these threats faggot
hatespeech	hmm wow cant say im cool with that you guys will have to drop that kike or im out tbh <user> ‍ <user> ‍
hatespeech	you know how that nigger blamed weather on rothschilds without realizing he was naming the jew and then his kike handlers wrote his apology for him maybe trump did not realize what globalist meant and now his kike handlers jarvanka have taken over
hatespeech	no jews are retarded because they keep caving in to the towel heads demands letting them have more power to crush our only allies in the me so as i said jews are retarded
offensive	goes back to when the jews now <number> but a tiny alien bolshevik minority helped set up the naacp primarily run funded manned by jews all through the uncivil rights era adding the negro <number> to their <number> increased their reach <number> fold they use negroes as shocktroops
offensive	i heard about it from an epileptic kike journo
offensive	religion <number> down ay and in it place a blend of identitarianism and nationalism lets make it happen the jews though they have got communism and fuck white people upism
hatespeech	we are not offended by the counter semitism if you are not outraged by what elite jews are doing to white countries you are not paying attention
hatespeech	other than ted bundy i have never heard of a violent criminal voting republican republicans should be doing everything in their power to keep felons from voting and if kike judges make that impossible keeping felons in prison imo republicans advocating for muh prison reform is political suicide
offensive	<user> jews are the real nazis
hatespeech	jews have a tendency to out themselves knowingly or not especially to the erudite goyim listed above however they should absolutely wear the yellow star both as a badge of shame and as a warning to whites who are not as adroit at identifying kikenvermin from their words
hatespeech	ditto trump has been kissing kike ass since he got in office i will take nehlen anyday
offensive	i do not understand why people argue here you know the enemy you do not need to explain it you do not have to debate them the enemy are kikes niggers and muzzos deal with these shit stains first then deal with the race traitors
hatespeech	<user> you sound like a huge faggot fuck off kike lover
offensive	we also have similar views on women hey broken clocks being right sometimes and all but it does not change the fact that muslims are gross inbred brown people plus arabs are cousins to jews
hatespeech	i think the one she replaced was actually a conservative and the show kike producer replaced her for that
hatespeech	<user> you are welcome what we do what we must all do is work together share the knowledge and the skills and bring about asap the genocide of every last vile kike from our nations
hatespeech	the patriotards who castigate us for saying the kikes need to be exterminated are too stupid to live in the real world when savage enemies are slaughtering your people only pathetic faggots wring their hands over the evil of killing them
offensive	national capitalism now no wanting people to have money is hatespeech and stop calling it national capitalism we jews decided political dissenters of zionism should call themselves national socialists so that conservatives and christians capitalists never listen to them
hatespeech	i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling
hatespeech	some other kike company will buy them out so yeah
hatespeech	bullshit it amazes me how far kike shills will go to defend that trash
hatespeech	go suck a dick fagit kike
hatespeech	what the fuck does matt heimbach think he doing is he really punching right for a kike publication
offensive	i read about this a while ago this is actually one of those retarded jews who is on a plane flying over some place that he is not allowed to breath the air fucking retard wrapped himself in a bag until past the airspace
hatespeech	there is a total onslaught against white nations worldwide and israel is a old age retirement village for barbaric khazar kikes it has become a refugees state for pedophiles do not believe me truth fears no investigation
hatespeech	i hate when the negative attitudes of ragheads toward kikes faggots are used as an excuse by white advocates of border enforcement to lamely try to gain the support those bastards
hatespeech	laura loomer raped me while screaming at me in her disgusting kike language and said we must exterminate the goyim laura loomer loomergate
hatespeech	shut up you nigger kike learn math niggers commit aggravated assault at a rate <number> × that of whites keep eating soy you feminised cuck enjoy being replaced by baboons who will never get to outer space ever again
hatespeech	nigger kike spic chink faggot pussy cunt bitch sandnigger jap nip leaf fuck shit crap queer jews aa
hatespeech	iow you have no real point you retarded yid bastard
hatespeech	the democratic party is the party of jews and jew causes minority mutts dumb white bitches that they appoint to certain leadership positions are just puppets facade to disguise the real core and purpose of the party study jewishprivilege and who really matters in the case of conyers franken
hatespeech	schmidt will just be replaced with some other yid from the globo homo elite
hatespeech	which proves everything we say about kikes is the truth these book merchants know the second they mention a kike their gig ends which gives kikes free reign to start more wars because no one can question their shit
hatespeech	so i am not white because i want whites to live in a world free of non whites and am willing to use any means necessary to ensure that goal you outright want to murder whites to prove how pro white you are that the same reasoning that the kike weev used
hatespeech	how do we instigate a war between japan and israel shinzo abe did not like the shoe desert the kike served him
hatespeech	kikeroyalty queen victoria was a dope smoking sex maniac who infiltrated faulty kike genes like hemophilia all over europe royal families and was a willing mistress to the rothschilds read victoria gene and the purple secret look in the <user> timeline victoria real secret
hatespeech	do not for get my followers the jews have declared war on all whites the jew will lose this time and we will not just asked them to leave but to burn in a real holocaust
hatespeech	dirty kike we have to gas them all just to make sure
hatespeech	<user> <user> jews and the stupid holocaust myth
hatespeech	this is too fucking funny a turk posts the code and puts <user> lies about chat dm on front street what a fucking disgrace jared the jew juicer is to the white race how cucking to kikes working out for you so far you fucking heeb puffer
offensive	star trek discovery do not have a single straight white male character the crew is full of cunts niggers faggots and have a kike captain start trek was always a liberal franchise full of jews niggers but libshits cut out straight white males from their visions of the future absolutely
hatespeech	the civil rights movement was nothing more than a communist push for special rights for non whites via jewish legal teams capitalizing off media influenced white guilt and misplaced altruism that would change the face of america into what it is today
hatespeech	what does this nigger know about growing up irish catholic in boston niggers and kikes pretend we whites bully and oppress our women nothing could be further from the truth this is wholesale racist discrimination and defamation and we are going to put a stop to it
offensive	is not it the jews who make films glorifying the mass murderer nelson mandela
hatespeech	♫ after debris settles and the dust gets swept off young hwytes pick up where big a had left off right when kike magazines wrote the west off we used the internet for something better than to jack off ♫
hatespeech	if all the kike news networks have pretty faces with empty heads reading their teleprompters why can not we have hotter smarter ones
hatespeech	sharipo is a fucking jew and if you know that kike he plays his jew card everytime the shit goes down ben is a fucking liberal
hatespeech	all kike konstructs
hatespeech	trump whacking cnn kike with a bat
offensive	again none of your bullshit has changed anything if anything the jews are more powerful since you idiots started yapping <number> years back
hatespeech	lol nice boomerposting hey does kike jism taste better on the shabbat you d know after all lol gimme more
offensive	spreading the message about jews is now settler tier which is natural and good congratulations you figured out the problem the next step is to do something about it
hatespeech	<user> let us do the time warp again ist das jew to ein left and a kike to the right yeah i can see <user> singing it
hatespeech	i would love to shoot a nigger in the head while jabbing an ice pick into a kikes eyesocket
offensive	common sense says the solution to every problem in the world is white men jews say the problem with everything in the world is white men it would seem that jews are a problem
hatespeech	i do not lose temper when calling niggers niggers other than that do you really think nigger chimpouts in the us achieved anything every gains niggers reached in the us jews gave them niggers were never more than annoying subhumans merely tolerated at the whites mercy
hatespeech	pan you cheater you are no newfag you are an expert on bloated kike identification
hatespeech	did you know that whitegenocide requires helping jews put restrictions in the second ammendment
hatespeech	one of you goys needs to make a first goy shooter like black ops zombies but instead of brother zombies make kike zombies for ps4 i would pay <number> dollars for that
hatespeech	the worship the kike on a stick shit i can put up with but fuck this
hatespeech	liberal fuckwad kike loser
hatespeech	yep we have a play book in mein kampf with a few tweaks for today and i honestly think the jews have been using it against us tbh fam
offensive	the jews are gearing up to help usher in democrats in <number> twitter facebook msm google youtube all upping their censorships of the right pro whites
hatespeech	<user> good morning you lying kike piece of shit we know about you and your jew run nyc website how funny is it that the dailystorner is run from the same city the bolshevik revolution was run from these kikes really love that place <user> ‍ is coming motherfuckers
hatespeech	literally every single fucking time it still honestly surprises me any time i find something that evil anti white or anti western civilization there is always always a fucking kike involved
hatespeech	<user> let be honest multiculturalism is just a euphemism for hostile takeover by jews and non whites
hatespeech	take this you evil nazi fool does the roman salute and doesnt know we jews invented hitler so that conservatives wouldnt listen to patriots like him nazism is just another form of mind control to instigate division among whites prevent them from joining forces as a tribe
offensive	hm changing the minds of whites how about a white only informal labor exchange to bind the economic social and political interests of whites otherwise you offer nothing the jew system already offers them
hatespeech	dood dat nigga litterally got a kike on tv to say shuddit down nigga dat top kek
hatespeech	jews are the only enemy in the history of the world that resort to crying its anti semitic to resist my actions boo hoo
hatespeech	continues to brag about muting continues to prove my point about him being a kike continues to do the kike thing of projecting mental deficiencies
hatespeech	what we needed were <number> minute videos playing <number> <number> in <number> tv warning us about the evil hart celler kike change the people immigration scheme
hatespeech	i doubt that filth fucking bolshevik kike said that
offensive	<user> <user> <user> he wants a white ethnostate and thinks that the holocaust didnt happen and that the jew globalists control everything
hatespeech	watched tommysotomayor on jewtube yet he is superb telling it about the sheboons and the chicongo tribes killing more of each other this weekend for sure watch chicongo news by monday night
hatespeech	lol another salty kike
hatespeech	tsekk faggot kike puppet
hatespeech	if they do not fear us then why do they pay kike shills like you to think up cringe poetry
hatespeech	jews generally do not have the west best interests in mind they are heavily pro mass immigration heavily anti white and pro cultural marxism if it wasn t for jews we would not have a liberal indoctrinated population
hatespeech	the most resounding reasoning i have seen to be happy for the destruction of net neutrality is that subhuman shitstain george soros wanted nn get fucked kike
hatespeech	as a full blown gas the kike nazi otoya yamaguchi is in my top <number> nationalist heroes
offensive	the donald did the same worse than a spic or nigger he let his slut daughter wed a malignant jew
hatespeech	roflmao you have nothing other than the lies your moronic nigger and kike bosses at fedcoat central told you to spout you dumbfuck forget there were dozens of war experts writing and researching years before you idiots destroyed the klan u fucks gonna destroy nigger lives matter too bye for good
hatespeech	i am no longer able to function in this jew nigger twat culture my hero is colonel kurtz and i am not long for this world have travelled the planet and feel more alien in kalifornia than i ever have in the deepest indonesian jungles
hatespeech	the kike code is the death of white western civilization
hatespeech	did not this sick kike adopt a young asian girl for the sole purpose of fucking her i have heard something like that years ago remember that it got hushed up by the media real quick like 🤔
hatespeech	no asians no jews the university will decline faster than rat up a drainpipe
hatespeech	you outed yourself as a kike that was my goal or did you want to dazzle us further with your jew bantz go for it or you could be looking for tel aviv apartments to save your skin ps jewish landlords are notorious slumlords so shop around kike
hatespeech	you sound like a fucking kike
hatespeech	i can not disagree there however to justify avoiding vietnam a large swath of boomers absorbed the toxic critical theory marxism their kike professors were pushing then spent their lives assisting the kike takeover a senior class prank of burning down the high school
hatespeech	are we really this stupid as a species europe is turning into a muzzie infested hell hole but o the royal kikes are getting married let us celebrate o boy 😒
offensive	<user> <user> is it that jews run the world through bribary
offensive	he would have been wise enough to know them by their fruits just like the inquisition had no power over the jews who fled spain without their ill gotten gains from selling white x tian slaves to moslems only jews who pretended to be rich x tians
hatespeech	i have been swinging hammers for <number> years i ain t never seen a kike in my industry unless he was shlmeeling a product or taking graff from a trade union and you can take that to the bank
hatespeech	shut your filthy mouth kike
hatespeech	why do you dumb soggy fucking retardeds always put jew shit you dense ninners
hatespeech	so it a desert kike instead of a european one that wrote it duh it does not matter they are all jews
hatespeech	i am a kike i thought i would be powerful and control the world and shit nah fam
hatespeech	lol kike
hatespeech	firstly i never studied the bible too closely secondly i always hear people refer to jesus as a jewish carpenter thirdly and lastly kike jew if my anti semitism to english dictionary is up to date
hatespeech	<user> you definitely get the scarlett johansson award for removing the fugly kike proboscis and replacing it with an aesthetically pleasant caucasian nose without the aid of cosmetic surgery it almost as if you are trying to hide something
hatespeech	and the kike reveals himself in a couple of posts lol go fuck yourself shlomo
hatespeech	nice i like where ur head is kike rinds
hatespeech	depeche kike personal hitler remastered video
hatespeech	hell yeah proof that the anti q trolls here are fake alt right kike dick suckers
hatespeech	the globalist eu jew whores are sneering at trump his halt of the sand nigger immivasion because he exposing them to be the weaklings cultural marxist cowards they are
hatespeech	mike enoch invented slurs to slander his own side the next time you get called a larper remember they have been gaslit by kike shills
hatespeech	commie yid bastard
hatespeech	tldr shut up and kill sand niggers for muh izrul goyim you are here to serve not to question
hatespeech	piss off you thirsty brown thot no one asked you i do not listen to chubby street shitters or kike manlets
offensive	if google slows down a tad forgive me for straining their servers why are jews so random flattering term
hatespeech	verizon owned by the fucking jews
hatespeech	join the army andrew torba serve your country and not jew masters you faggot defend free speech with your life not your wallet kike loving piece of fuck
hatespeech	cnn kike does not like goyim with guns even members of the military in afghanistan
hatespeech	trump is a kike in sheeps clothing
offensive	all jews in senate there <number> who have dual citizenship it would be no whites or non jew in gov read protocols of the elders of zion
hatespeech	an interesting study could be made of the difference between jews who are more or less professional leftists and whiteskin leftists particularly in their mentation over time my theory is whiteskins are less able to handle lying as permanent mo than jews
hatespeech	another poser i was a trump supporter but not now get the fuck off the train you fucking fake ass mother fucker schultz that jew is not it would not expect anyless from a kike
hatespeech	whites are better than jews and arabs yeah that odin does a much better job than yhwh
offensive	all because some scumbag capitalists refuse to pay tax looking at the damned jews
offensive	btw i was kicked off twitter for accusing far left jews of supporting homosexual militancy jews are not in a conspiracy together they just assume murder me before you
offensive	the only claim to fame that jews have is to be the people rejected by god
hatespeech	hey how about you go be a kike somewhere else schlomo sound good
hatespeech	im not going to join that gay ass jew hate club ya fag now go find a kackrat and stroke it all better
hatespeech	you did nothing i did you still do nothing i do you are the kike
hatespeech	enjoy your kike faith
hatespeech	khazars were terrible people who installed an oligarchy over ukraine whether or not you accept the khazars theory jews today fucking hate jesus and white christianity so either way these kikes are scum of the earth
hatespeech	good luck firing him he will find a kike lawyer and sue on the grounds that he was fired because yu iz rayciss
hatespeech	how your kike d c op going today shmule
offensive	why do not jews like oral sex its too close to the gas chamber
hatespeech	claims intelligence posts headline from drudge run by a faggot kike hillary lover your a shill parody of yourself q qanon maga shills
hatespeech	crawled out bitch i have been here since the doors opened why do not you take your kike ass back to twitter where you belong
offensive	still avoiding my questions i see castrato what do you have against people hating the marxist cultural agenda led by your beloved jews who also lead the homosexual movement which you apparently support is it because you are a faggoty posin person masquerading as a christian
hatespeech	who said that breeders can not be fighters contrary to what scheming kikes will tell you good women still exist and men can be warriors and fathers simultaneously mgtow is just another kike ploy to discourage whites from breeding jews always play both sides fighting zog involves making babies
hatespeech	the worst part of this sessions fake news is that it retards the real momentum trump had after his speech media kike attacks are coordinated
hatespeech	i agree except the jews do feel it in their interest to use america in never ending wars other than that i can not see how this benefits anyone
hatespeech	this shitty kike decided to create a group called nazi fail or some such jewry
hatespeech	the lord of the old testament is organized jewry theyve been doing what they are doing to europe and the usa since babylonian times for jews its been <number> years of perfecting infiltration and instigating division among their victims
offensive	oh karma she right around the corner its hit this yid when she less expected
hatespeech	just a cohencidence that the only film of this event was taken by a hooknosed kike who hit the shekel jackpot
offensive	people respond to incentives esp politicians since very few congressmen ever dare vote against funding israel and willingly add more than requested what carrots and sticks have the jews set in place to ensure they get what they want hint it almost all sticks
offensive	i heard on the radio that neo nazis and white supremacists gangs were planning on deliberately spreading coronavirus to cops and jews lmao
hatespeech	oomf just said ‘ they might not be nazi ’ they just hate jews ’
hatespeech	advocating democracy is code for laying out plans on how to undermine more nations of the goyim and they also set these organizations to receive subsidies from taxpayers in other words steal while passing as honorable its what jews teach their offspring to do
hatespeech	smallest amount in the kike bowl
hatespeech	i am fucking amazed it took this long for weinstein to pull the jew card gotta give the kike credit any other kike would of pulled it day one
offensive	you cite a jew source as if jews having nothing to loose if they admit a deliberate attack on the uss liberty
offensive	there so much kike in this post i dunno where to start
offensive	they can not and will not shut up they are not proceeding strategically though it looks that way they are following an inner drive it the same reason jews are rarely discreet about their identity they can not resist they are smitten with themselves
hatespeech	you fucking cucktards are the ones running point for antifa y all are the real wignats <user> is going to talk to the fbi about the criminal acts of antifa terrorists he shouldn t do that oy vey goddamn kike ass mother fuckers
hatespeech	either way kikes and sand niggers will most likely die this is very good
hatespeech	once again kike feds like yourself do nothing but demoralize and divide people you are a fucking kike fed
hatespeech	the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot
hatespeech	well at least that kike is honest about his fear of armed goyim
offensive	<user> <user> egganazi he a real actual nazi you know that
offensive	juice wrld more like jews wrld
hatespeech	this is a really interesting excerpt from planet faggot but back on the real world it pretty obvious you are a kike shill trying to pilpul your way out of humiliation very talmudic of you bro check with your local rabbis for help to avoid this beatdown next time
hatespeech	i do not want to hear about systemic racism and power privilege from asians and kikes since they are statistically wealthier than us shut the fuck up
offensive	<user> you can be in the swimming team and the holocaustef club
hatespeech	priceless intro to gab i will follow just because you said shithole country lmfao welcome to gab home of the anti semites also home of the muslime and nigger haters <happy>
hatespeech	dad why are there no jews on jupiter because its a gas planet son
hatespeech	we must secure the existence of our people and a future for white people altright hdnw jewfreeamerica
offensive	i live there we do not want people jaunting over to vote and make us the same kind of hellhole they came from especially not if soros the nazi jewhunter is involved
hatespeech	this is why jews and niggers hate cultural appropriation mr bond makes better rap music getting shoahed from youtube twice a month than this slob makes with tens of thousands of white guilt dollars
offensive	the jewish question is probably the greatest litmus test for loyalty if they defend this one group of people despite any wrong doing they are not on your side this is like the house negro protecting the slave master chicano
hatespeech	sad imagine being a jewess so low on the talmudic scale that the shuttle you off to run the dying print saggy nigger tits magazine
offensive	thanks jews how it started
hatespeech	to do that you gota get rid of the niggers and jews spics arabs etc etc so hurry up
hatespeech	hard to out kike the kikes politics is their game hopefully gen zkb will figure a way to oven them all
hatespeech	jew on a stick now kike in a bag whatever will they think of next
offensive	i do not hate blacks hispanics asians middle easterners aboriginals or indians of the feather dot variety i just acknowledge the reality that having different groups in the same geographic area is a bad idea and in this system i will fight for whites because i am white however i am against jews
hatespeech	if that kike is whining and bitching i say make trump emperor for life
hatespeech	sounds like something that needs a team of shark kike lawyers to sniff out
hatespeech	jews are fucking liars architects of diversity and division
hatespeech	i have offered quite a few constructive and gentle criticisms of her kike face and it modern art paint shellacking 😬 buffalo bill was not very appreciative
hatespeech	if only the kike loving shabbos goys would follow your advice dude
hatespeech	according to you what do you do to prove youre not a pussy name one thing you have done that is not pozzed in fact kike loving faggot
offensive	lol yeah i think i remember you posting your pic <number> time odins douche tries to dish it out but can not take it he blocked me after i said he was a kike and his gf was a hooker he got triggered af
hatespeech	<user> interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ
hatespeech	except he a kike so why do we have to listen to his opinion do not we have enough of them bossing us
hatespeech	nah if you do that then we need to put all the statues in museums fuck this selective persecution horse shit if some scuzzy kike commie faggot emo antifa tries to damage our statues then it should be a <number> felony and they do <number> years or more
hatespeech	podhoretz is kike trash that needs a horrific reckoning
offensive	the traitors that stand with israel and the jews are forcing the anglo saxons to kneel before allah
hatespeech	milton is a kike lover who pretends to be against communism when he promotes degeneracy
offensive	<user> some jews are anti zionists doesnt that say alot
hatespeech	eli lake was on the special report panel tonight he generally fair to trump but he was in full talmudic rage tonight ripping on trump at every opportunity i suspect cohn ouster along with the tariffs has ruffled the feathers of the kike community
offensive	anybody that stands with the jews is a marikita that has no balls
hatespeech	im anti racism but pro normalizing words like faggot and nigger and kike and so on theyre just words lmao
offensive	i did not know he was also a kike
hatespeech	yes world need another zhid holocaust this time not <number> million but <number> that infecting countries
hatespeech	so the non european kike won eurovision oh vey look at the fucking state of it
hatespeech	reminds me of a college fundraiser to help a kike family rebuild their burnt house the father was a magistrado which is like a high court judge so they were richer than most of the other students families
offensive	so more dead jews and arabs why ya bitchin israel is now being forced to buy our military weapons and that means more business and cash for us while we watch both jews and arabs die why u bitchin 🤔 🤔 🤔 🤔 🤔
offensive	it started with dank memes until normies realized these memes are not just dank but true now they got some genuine kike hating nazis on there hands <number> <number> rahowa speakfreely gabfam
hatespeech	bodies will hit the floor for that kike after i am done with lunch
hatespeech	this sounds like a kike national socialist
hatespeech	sorry patience has worn thin at this point if any of these kike lovers even mentions isreal i mute them i do not want my screen getting infected with degeneracy
hatespeech	yeah well nehlen has been marked for bullycide and i dont trust his fucking kike director enough to help on that one i read his timeline and its fucking sleazy and smells like a jew rat number <number> rule on anything is no jews
hatespeech	that sarah press <user> the resident wannabe high brow kikess
hatespeech	i am a retard or a jew for noticing the crazy claims that jews published themselves regarding the holocaust nice try kike
hatespeech	some butthurt kike reported this display picture i can not understand how it violates any of twitter rules tho
hatespeech	i have no idea why anyone would care about jereb whoever that is the adl on the other hand is a large and well armed force completely loyal to jews and only jews that has almost completely undermined white america the only america and must be destroyed
hatespeech	are u for real absolutely who cares jews care intensely otherwise you would not have conspired to shut down anglin and his daily stormer in addition to 1 0 0 0 of other sleazy kike moves losers wars against israel wars fought for israel by american soldiers jews do not fight
offensive	signs in the ghetto warning the jews of typhus germans warning jews about a deadly disease
hatespeech	was engels a kike
offensive	the agenda of the democrats party is to persecute confiscate wealth rights liberties from capitalists national restorationists and loyalists to the republic while masquerading as protectors of the dispossesed that their own corruption creates its how jews wage war on us
hatespeech	ha ha ha reminds me of the hate mail from calgary being sent to synagogues of satan this kike commie double speak and double think p*sses <censored> me off
hatespeech	it sounds like a kike to me i doubt that is even her photo or it a female <happy>
offensive	<user> you say yiddish speaking immigrants in the 1 9 th century they hear globalist diaspora self hating jews
offensive	honorary holocaust survivors these <number>
hatespeech	weev is a kike and ricky is a soy nigger
hatespeech	defending sand niggers top kek and you are for whites you are no better than the jews m8
hatespeech	yes the jews did it
hatespeech	better social experiment shove a kike in an oven see if he cries out in pain as he strikes you
hatespeech	identifying kike internet shills mentions attributes actions to hamas muslims out of context overly friendly initially then extreme hate when you refuse to alter stance non organic bantz which attempts to lead to focus on unrelated topic which concerns kikes hyper defensive if called out as a kike propagandist
hatespeech	always a fucking kike
hatespeech	i hate jews so fuckin much 😤
hatespeech	<user> we are not all in this tohether you fucking kike shill your people are going to get the gassing you habe been been beging for for the last <number> years you christ killing heeb you
hatespeech	whatever kike lover
hatespeech	the god damned jews really think that they are the arbiters of everything that they rightfully decide what moral or immoral what permissible or taboo
hatespeech	just another yid waste of oxygen
hatespeech	you are the epitome of stupidity you could not beat the kike vermin alone last time so this time your goal is wait for it to fight the kike vermin alone again and lose again you have the strategic sense hitler did moron
hatespeech	hypothesis jews push miscegenation on whites because jews themselves race mix and religion mix in such high numbers that they do not want to feel like bigger oddballs than they already are in gentile nations like the us mixery loves company
hatespeech	i want roy moore to win even if it only to hear all the kikes commie faggot scum screaming about inbred misogynistic toothless alabama hillbilly white trash
hatespeech	god of israel is a faggot he a joke
hatespeech	i have read your talmud kikess you are lying through your teeth you filthy jew whores conquer nations through subversion of culture and intermarrying in order to dilute white genes and create more little yidlets that why jewishness is passed via matrilineality gas yourself
offensive	we do not have to commit suicide just cause the jews tell us to
hatespeech	problem is the jews have infinity niggers at their disposal theyve got niggers sand niggers and beaners enough to keep whites busy until you and i are dead
hatespeech	all history demonstrates that converting the jew to christianity does not work duh jews are a race and that letting them run free ends in the destruction of white society and terminates in whitegenocide
hatespeech	someone she has not muted should really point out to ion that sinead is a proud mudshark and kikelover
hatespeech	<user> fucking kyke how is djt ruining the us when he is waiting for the lame duck negro who accomplished zero to go back to the ghetto
hatespeech	so holocaust denial is now a crime in germany and the jews at aipac are now pushing for american laws that make it illegal to boycott israel then i say it is open season on jews once again fuck their shapeshifting perfidious seditious tribal destructive ways jewishfilth
hatespeech	game over kike suddenly you have amnesia i would say where we met and talked i do not want to broadcast it so you have dirt on me anyways identity very confirmed hoe
offensive	also jews always project their mentality onto their opponents before they attack them and so far your group is the only group who is doing the projection
hatespeech	now we just got to get her kike overlords in there with her and drop a few zyklon pellets on the hot plate and we are in business
hatespeech	superman was created by <number> kike dweebs back in the 3 0 comics has always been a juu controlled racket to brainwash young boys
offensive	based hot jew andrew mix with asians anglin
hatespeech	went varmint hunting earlier i shot six squirrels and a jackrabbit no kike rats though <sad>
hatespeech	eat me it a ritual created by the jews to bring their sons closer to god the rabbi literally sucks the bleeding dick fuck off with your pagan rituals
hatespeech	imagine trusting that rat faced faggot kike
offensive	exactly but really all mentions of jews specifically had been scrubbed except for the holocaust narrative we are not accustomed to seeing people as groups plus unless you grow up around them we do not see jews or at least i never did they prey upon our good natures
hatespeech	jones is a kike shill he as well as rush limbaugh never call out those they always refer to as they liberals the left instead of as jews
hatespeech	you are a kike loving nigger who still uses your mom insults you should just do the world a favor and attach yourself to the end of a rope
hatespeech	how about you let people with balls do what needs to be done you are a subversive kike who does nothing but punch right and counter signal
hatespeech	neither are on our side especially that rat kike shapiro he a never trump shadowcon
hatespeech	where do i get news about the possible recount drudge is not putting up links about it being the filthy kike he is
hatespeech	at least he is human kike rat
hatespeech	this of course is just donald trump charming kike son in law helping out the don with 4 d ultra hi res techni colour chess you will have to admit it sooner or later america trump was controlled opposition against clinton
hatespeech	do not feel sorry for him quote the jew york times <number> in promoting international terrorism friend to israel and the jews destruction of family values and the uplifting gay transsexual rights and other perverse sexual deviants the non stop promotion of white genocide and anti white bigotry
hatespeech	this is why israel rothschild hungary soros must open their borders diversity will be their strength refugees and non white in white homelands are worth more then gold to israel ask any kike
hatespeech	this is pretty much the conclusion of the frankfurt school they said oh shit every time we jews stand out in white countries for the shitty things we do the whites notice and holocaust us only solution is to end white countries
hatespeech	the jews taught whiteskins that reality is a word game and the way you win it is to misrepresent it as brazenly as possible this usually means reversing reality with brazen chutzpah redundant you invert reality you gaslight suckers and you mock normals you keep this up for decades
hatespeech	every last one with a drop of jew blood how do you actually foment a reasonable theory of who and are not gentlemen when the nazis inducted jews into jugend and put them on the cover of their family oriented magazines
hatespeech	lol we all know <user> ‍ likes working with jews it has nothing to do with racism just kike nepotism real high in group preference pretending to have moral authority that right there is the reason hell it not like aa works for the idf and fires indiscriminately at crowds goyim
hatespeech	do not like trump and his kike connection
